output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (true) return; ,IF_STATEMENT, line no: 82, 0.0030656500448861933, insert, 1.0, 0.0, 0.1935483870967742
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,A.value,QUALIFIED_NAME, line no: 64, 0.0030584564270110686, insert, 0.9875776397515528, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,B.value,QUALIFIED_NAME, line no: 65, 0.0030584564270110686, insert, 0.9875776397515528, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,C.value,QUALIFIED_NAME, line no: 66, 0.0030584564270110686, insert, 0.9875776397515528, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,D.value,QUALIFIED_NAME, line no: 67, 0.0030584564270110686, insert, 0.9875776397515528, 0.0, 0.0625
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (true) return; ,IF_STATEMENT, line no: 82, 0.0030473227891830695, insert, 1.0, 0.0, 0.18840579710144928
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (true) return; ,IF_STATEMENT, line no: 82, 0.0030411248445271037, insert, 1.0, 0.0, 0.18666666666666668
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 73, 0.0030115305649271278, insert, 1.0, 1.0, 0.1783625730994152
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,A.value,QUALIFIED_NAME, line no: 64, 0.0029953218929765556, insert, 0.9875776397515528, 0.0, 0.047619047619047616
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,B.value,QUALIFIED_NAME, line no: 65, 0.0029953218929765556, insert, 0.9875776397515528, 0.0, 0.047619047619047616
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,C.value,QUALIFIED_NAME, line no: 66, 0.0029953218929765556, insert, 0.9875776397515528, 0.0, 0.047619047619047616
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,D.value,QUALIFIED_NAME, line no: 67, 0.0029953218929765556, insert, 0.9875776397515528, 0.0, 0.047619047619047616
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 73, 0.0029802690019694066, insert, 1.0, 1.0, 0.1695906432748538
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 77, 0.0029623298772341743, insert, 1.0, 1.6, 0.16455696202531644
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.0029516129032258064, insert, 1.0, 1.0, 0.6451612903225806
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.0029516129032258064, insert, 1.0, 1.0, 0.6451612903225806
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.0029516129032258064, insert, 1.0, 1.0, 0.6451612903225806
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 73, 0.0029281663970398717, insert, 1.0, 1.0, 0.15497076023391812
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.002915322580645161, insert, 1.0, 1.0, 0.6290322580645161
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,A.value,QUALIFIED_NAME, line no: 64, 0.0029145096894123788, insert, 0.9875776397515528, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,B.value,QUALIFIED_NAME, line no: 65, 0.0029145096894123788, insert, 0.9875776397515528, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,C.value,QUALIFIED_NAME, line no: 66, 0.0029145096894123788, insert, 0.9875776397515528, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,D.value,QUALIFIED_NAME, line no: 67, 0.0029145096894123788, insert, 0.9875776397515528, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.0029106681817646905, insert, 0.006211180124223602, 0.0, 0.08571428571428572
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (score.value >= A.value) {   output+=(String.format("Student has a A grade\n")); }  else if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.002901418792481576, insert, 1.0, 1.0, 0.14746543778801843
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (score.value >= A.value) {   output+=(String.format("Student has a A grade\n")); }  else if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0028685725420006525, insert, 1.0, 1.0, 0.1382488479262673
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 77, 0.002849550820994295, insert, 1.0, 0.6666666666666666, 0.13291139240506328
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 77, 0.002849550820994295, insert, 1.0, 0.6666666666666666, 0.13291139240506328
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 77, 0.002849550820994295, insert, 1.0, 0.6666666666666666, 0.13291139240506328
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 77, 0.002849550820994295, insert, 1.0, 1.6, 0.13291139240506328
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (score.value >= A.value) {   output+=(String.format("Student has a A grade\n")); }  else if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0028193031662792673, insert, 1.0, 1.0, 0.12442396313364056
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.002789281693339703, insert, 1.0, 1.6666666666666665, 0.116
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.0027717391304347824, insert, 1.0, 1.0, 0.5652173913043478
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.0027717391304347824, insert, 1.0, 1.0, 0.5652173913043478
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.0027717391304347824, insert, 1.0, 1.0, 0.5652173913043478
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.0027717391304347824, insert, 1.0, 1.0, 0.5652173913043478
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.0027322606025048197, insert, 1.0, 1.6666666666666665, 0.1
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.00273, insert, 1.0, 1.0, 0.5466666666666666
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.00273, insert, 1.0, 1.0, 0.5466666666666666
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.00273, insert, 1.0, 1.0, 0.5466666666666666
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.00273, insert, 1.0, 1.0, 0.5466666666666666
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.002718005329796099, insert, 1.0, 0.7142857142857142, 0.096
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.002718005329796099, insert, 1.0, 0.7142857142857142, 0.096
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.002718005329796099, insert, 1.0, 1.6666666666666665, 0.096
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 73, 0.0026989149353499175, insert, 1.0, 1.7142857142857142, 0.09064327485380116
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 73, 0.0026572328514062895, insert, 1.0, 1.7142857142857142, 0.07894736842105263
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 73, 0.002646812330420382, insert, 1.0, 0.75, 0.07602339181286549
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 73, 0.002646812330420382, insert, 1.0, 1.7142857142857142, 0.07602339181286549
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 73, 0.002646812330420382, insert, 1.0, 1.7142857142857142, 0.07602339181286549
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (score.value >= A.value) {   output+=(String.format("Student has a A grade\n")); }  else if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0026304372260139573, insert, 1.0, 1.75, 0.07142857142857142
String,SIMPLE_NAME, line no: 62,true,BOOLEAN_LITERAL, line no: 82, 0.0026146847022757223, insert, 0.9751552795031055, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,true,BOOLEAN_LITERAL, line no: 82, 0.0026146847022757223, insert, 0.9751552795031055, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,true,BOOLEAN_LITERAL, line no: 82, 0.0026146847022757223, insert, 0.9751552795031055, 0.0, 0.3333333333333333
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (score.value >= A.value) {   output+=(String.format("Student has a A grade\n")); }  else if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0025975909755330336, insert, 1.0, 1.75, 0.06221198156682028
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (score.value >= A.value) {   output+=(String.format("Student has a A grade\n")); }  else if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0025975909755330336, insert, 1.0, 1.75, 0.06221198156682028
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (score.value >= A.value) {   output+=(String.format("Student has a A grade\n")); }  else if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0025893794129128026, insert, 1.0, 1.75, 0.059907834101382486
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (score.value >= A.value) {   output+=(String.format("Student has a A grade\n")); }  else if (score.value >= B.value) {   output+=(String.format("Student has a B grade\n")); }  else if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0025893794129128026, insert, 1.0, 1.75, 0.059907834101382486
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,util,SIMPLE_NAME, line no: 44, 0.0024781003663387037, insert, 0.012422360248447204, 0.0, 0.05714285714285714
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,java,SIMPLE_NAME, line no: 44, 0.0023094722349014545, insert, 0.012422360248447204, 0.0, 0.047619047619047616
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,util,SIMPLE_NAME, line no: 44, 0.0023094722349014545, insert, 0.012422360248447204, 0.0, 0.047619047619047616
